subject	seq	trial	wordtype	text	transcript	maincode	checktrans
17	90	52	target	BEAR	bear	TRUE	
17	91	53	prime	COUCH	couch	TRUE	
17	92	53	target	CUSHION	cushion	TRUE	
17	93	54	prime	DRIFTER	drifter	TRUE	
17	94	54	target	REFLECTOR	reflector	TRUE	
17	95	55	prime	KIMONO	kimono	TRUE	
17	96	55	target	PENCIL	pencil	TRUE	
17	97	56	prime	BODYGUARD	bodyguard	TRUE	
17	98	56	target	JEWELER	jeweler	TRUE	
17	99	57	prime	KNIFE	knife	TRUE	
17	100	57	target	CLUB	club	TRUE	
17	101	58	prime	HOSE	hose	TRUE	
17	102	58	target	HELMET	helmet	TRUE	
17	103	59	prime	SCAR	scar	TRUE	
17	104	59	target	CONDO	condo	TRUE	
17	105	60	prime	ENVELOPE	envelope	TRUE	
17	106	60	target	LETTER	letter	TRUE	
17	107	61	prime	FORK	fork	TRUE	
17	108	61	target	LADLE	laddle (sic)	FALSE	
17	109	62	prime	LIVER	ruh-liver	FALSE	
17	110	62	target	TRIGGER	trigger	TRUE	
17	111	63	prime	MAGAZINE	magazine	TRUE	
17	112	63	target	NOVEL	novel	TRUE	
17	113	64	prime	TREASURER	treasurer	TRUE	
17	114	64	target	SUPPORTER	supporter	TRUE	
17	115	65	prime	PURSE	purse	TRUE	
17	116	65	target	SAW	saw	TRUE	
17	117	66	prime	HAMMER	hammer	TRUE	
17	118	66	target	NAIL	nail	TRUE	
17	119	67	prime	DISK	disk	TRUE	
17	120	67	target	CLIFF	cliff	TRUE	
17	121	68	prime	LAMP	lamp	TRUE	
17	122	68	target	DESK	desk	TRUE	
17	123	69	prime	FORTRESS	fortress	TRUE	
17	124	69	target	FARM	farm	TRUE	
17	125	70	prime	SKELETON	skeleton	TRUE	
17	126	70	target	CLOSET	closet	TRUE	
17	127	71	prime	BOOK	book	TRUE	
17	128	71	target	STACK	stack	TRUE	
17	129	72	prime	MONASTERY	mosterry (sic)	FALSE	
17	130	72	target	CHAPEL	chapel	TRUE	
17	131	73	prime	PECAN	pecan	TRUE	
17	132	73	target	GLOBE	globe	TRUE	
17	133	74	prime	CAKE	cake	TRUE	
17	134	74	target	CANDLE	candle	TRUE	
17	135	75	prime	SON	sun	FALSE	
17	136	75	target	ROAD	road	TRUE	
17	137	76	prime	PENCIL	pencil	TRUE	
17	138	76	target	ERASER	eraser	TRUE	
17	139	77	prime	JAW	jaw	TRUE	
17	140	77	target	RAG	rag	TRUE	
17	141	78	prime	ROD	rod	TRUE	
17	142	78	target	BAGEL	bagel	TRUE	
17	143	79	prime	OBJECTIVE	ob-…X (CD cutes off)	FALSE	
17	144	79	target	HORNET		FALSE	
18	1	8	prime	DECOY	di-decoy	FALSE	
18	2	8	target	OAR	oar	TRUE	
18	3	9	prime	SON	son	TRUE	
18	4	9	target	BUMPER	bumper	TRUE	
18	5	10	prime	ROBIN	robin	TRUE	
18	6	10	target	CHIPMUNK	chipmunk	TRUE	
18	7	11	prime	OBJECTIVE	objective	TRUE	
18	8	11	target	HAMSTER	hamster	TRUE	
18	9	12	prime	LOTTERY	lottery	TRUE	
18	10	12	target	BASKET	basket	TRUE	
18	11	13	prime	NECKLACE	necklace	TRUE	
18	12	13	target	DIAMOND	diamond	TRUE	
18	13	14	prime	COUCH	couch	TRUE	
18	14	14	target	TREADMILL	treadmill	TRUE	
18	15	15	prime	HAMMER	hammer	TRUE	
18	16	15	target	PEG	peg	TRUE	
18	17	16	prime	UNCLE	uncle	TRUE	
18	18	16	target	LAMP	lamp	TRUE	
18	19	17	prime	SPIDER	spider	TRUE	
18	20	17	target	BEE	bee	TRUE	
18	21	18	prime	DRIFTER	drifter	TRUE	
18	22	18	target	HOSE	hose	TRUE	
18	23	19	prime	LOCKER	locker	TRUE	
18	24	19	target	STRING	string	TRUE	
18	25	20	prime	RAIL	rail	TRUE	
18	26	20	target	CARDINAL	cardinal	TRUE	
18	27	21	prime	TENT	tent	TRUE	
18	28	21	target	CUSHION	cushion	TRUE	
18	29	22	prime	BOOK	book	TRUE	
18	30	22	target	SHELF	shelf	TRUE	
18	31	23	prime	WARD	ward	TRUE	
18	32	23	target	TILE	tile	TRUE	
18	33	24	prime	BANANA	banana	TRUE	
18	34	24	target	SUNDAE	sundae	TRUE	
18	35	25	prime	LIVER	liver	TRUE	
18	36	25	target	TROPHY	trophy	TRUE	
18	37	26	prime	KNIFE	knife	TRUE	
18	38	26	target	CAN	can	TRUE	
18	39	27	prime	LAMP	lamp	TRUE	
18	40	27	target	BULB	bulb	TRUE	
18	41	28	prime	DISK	disk	TRUE	
18	42	28	target	CAVE	cave	TRUE	
18	43	29	prime	PORCH	porch	TRUE	
18	44	29	target	HAMMER	hammer	TRUE	
18	45	30	prime	DAM	dam	TRUE	
18	46	30	target	FACTORY	factory	TRUE	
18	47	31	prime	BACKPACK	backpack	TRUE	
18	48	31	target	QUILT	quilt	TRUE	
18	49	32	prime	FLIGHT	flight	TRUE	
18	50	32	target	DRIVEWAY	driveway	TRUE	
18	51	33	prime	FORTRESS	fortress	TRUE	
18	52	33	target	WALL	wall	TRUE	
18	53	34	prime	RAKE	rake	TRUE	
18	54	34	target	GLOVE	glove	TRUE	
18	55	35	prime	ROD	rod	TRUE	
18	56	35	target	COOKIE	cookie	TRUE	
18	57	36	prime	TABLE	table	TRUE	
18	58	36	target	PATIO	patio	TRUE	
18	59	37	prime	KAYAK	kayak	TRUE	
18	60	37	target	FERRY	ferry	TRUE	
18	61	38	prime	HOSE	hose	TRUE	
18	62	38	target	HYDRANT	hydrant	TRUE	
18	63	39	prime	COACH	coach	TRUE	
18	64	39	target	TEENAGER	teenager	TRUE	
18	65	40	prime	MELON	melon	TRUE	
18	66	40	target	CELEBRITY	celebrity	TRUE	
18	67	41	prime	TREE	tree	TRUE	
18	68	41	target	FORT	fort	TRUE	
18	69	42	prime	HEAVEN	heaven	TRUE	
18	70	42	target	LENS	lens	TRUE	
18	71	43	prime	BOURBON	bourbon	TRUE	
18	72	43	target	BOXER	boxer	TRUE	
18	73	44	prime	PASSPORT	passport	TRUE	
18	74	44	target	SENIOR	senior	TRUE	
18	75	45	prime	SNEAKER	sneaker	TRUE	
18	76	45	target	SKI	ski	TRUE	
18	77	46	prime	VASE	face	FALSE	
18	78	46	target	FLOWER	flower	TRUE	
18	79	47	prime	PENCIL	pencil	TRUE	
18	80	47	target	STAPLER	stapler	TRUE	
18	81	48	prime	RAT	rat	TRUE	
18	82	48	target	TAXI	taxi	TRUE	
18	83	49	prime	ZINC	zic	FALSE	
18	84	49	target	PLANT	plant	TRUE	
18	85	50	prime	ELEPHANT	elephant	TRUE	
18	86	50	target	TURTLE	turtle	TRUE	
18	87	51	prime	ENVELOPE	envelope	TRUE	
18	88	51	target	ALBUM	album	TRUE	
18	89	52	prime	ENTERPRISE	un-enterprise	FALSE	
18	90	52	target	BENCH	beat-bench	FALSE	
18	91	53	prime	SALT	salt	TRUE	
18	92	53	target	CAVERN	cavern	TRUE	
18	93	54	prime	HORSE	horse	TRUE	
18	94	54	target	RABBIT	rabbit	TRUE	
18	95	55	prime	CANOE	canoe	TRUE	
18	96	55	target	OAR	oar	TRUE	
18	97	56	prime	SALMON	selm (sic?)	FALSE	
18	98	56	target	POOL	pool	TRUE	
18	99	57	prime	BLINDFOLD	blindfold	TRUE	
18	100	57	target	BUILDING	building	TRUE	
18	101	58	prime	LAWYER	lawyer	TRUE	
18	102	58	target	PAINTING	painting	TRUE	
18	103	59	prime	EMPIRE	empire	TRUE	
18	104	59	target	DRINK	drink	TRUE	
18	105	60	prime	PURSE	purse	TRUE	
18	106	60	target	LINK	link	TRUE	
18	107	61	prime	JAW	jaw	TRUE	
18	108	61	target	WRENCH	wrench	TRUE	
18	109	62	prime	BODYGUARD	bodyguard	TRUE	
18	110	62	target	ACTRESS	actress	TRUE	
18	111	63	prime	KIMONO	kimono	TRUE	
18	112	63	target	PEN	pen	TRUE	
18	113	64	prime	VIOLIN	violin	TRUE	
18	114	64	target	STRING	string	TRUE	
18	115	65	prime	PECAN	pecan	TRUE	
18	116	65	target	MAP	map	TRUE	
18	117	66	prime	TREASURER	treasurer	TRUE	
18	118	66	target	SENATOR	senator	TRUE	
18	119	67	prime	CAKE	cake	TRUE	
18	120	67	target	FIGURINE	figurine	TRUE	
18	121	68	prime	SUCCESSOR	successor	TRUE	
18	122	68	target	PIANO	piano	TRUE	
18	123	69	prime	SOUP	soup	TRUE	
18	124	69	target	RACK	rack	TRUE	
18	125	70	prime	TITAN	titan	TRUE	
18	126	70	target	RECLINER	recliner	TRUE	
18	127	71	prime	MATADOR	matador	TRUE	
18	128	71	target	SANDWICH	sandwich	TRUE	
18	129	72	prime	SHOVEL	shovel	TRUE	
18	130	72	target	BUCKET	bucket	TRUE	
18	131	73	prime	FORK	fork	TRUE	
18	132	73	target	LEMON	lemon	TRUE	
18	133	74	prime	MONASTERY	monastery	TRUE	
18	134	74	target	CASTLE	castle	TRUE	
18	135	75	prime	BUTLER	butler	TRUE	
18	136	75	target	MILLIONAIRE	millionaire	TRUE	
18	137	76	prime	TRUMPET	trumpet	TRUE	
18	138	76	target	DRAWER	drawer	TRUE	
18	139	77	prime	MAGAZINE	magazine	TRUE	
18	140	77	target	NECKLACE	necklace	TRUE	
18	141	78	prime	SKELETON	skeleton	TRUE	
18	142	78	target	BONE	bone	TRUE	
18	143	79	prime	SCAR	scar	TRUE	
18	144	79	target	CAFE	café	FALSE	
19	1	8	prime	WAITRESS	waitress	TRUE	
19	2	8	target	DINER	dinner	FALSE	
19	3	9	prime	PLAYPEN	playpen	TRUE	
19	4	9	target	SOCK	sock	TRUE	
19	5	10	prime	ORCHESTRA	orchestra	TRUE	
19	6	10	target	JEWELER	jeweler	TRUE	
19	7	11	prime	BIKE	bike	TRUE	
19	8	11	target	TIRE	tire	TRUE	
19	9	12	prime	FESTIVAL	festival	TRUE	
19	10	12	target	LETTER	letter	TRUE	
19	11	13	prime	ERASER	eraser	TRUE	
19	12	13	target	PENCIL	pencil	TRUE	
19	13	14	prime	TENT	tent	TRUE	
19	14	14	target	CABIN	cabin	TRUE	
19	15	15	prime	GAVEL	gavel	TRUE	
19	16	15	target	FLAGPOLE	flagpole	TRUE	
19	17	16	prime	ATLAS	atlas	TRUE	
19	18	16	target	JOURNAL	journal	TRUE	
19	19	17	prime	SINK	sink	TRUE	
19	20	17	target	DISH	dish	TRUE	
19	21	18	prime	HOTEL	hotel	TRUE	
19	22	18	target	LEG	leg	TRUE	
19	23	19	prime	CADDY	caddy	TRUE	
19	24	19	target	GOLFER	golfer	TRUE	
19	25	20	prime	ISLE	isle	TRUE	
19	26	20	target	GRAVE	grave	TRUE	
19	27	21	prime	GUITAR	guitar	TRUE	
19	28	21	target	PEDAL	pedal	TRUE	
19	29	22	prime	HARBOR	harbor	TRUE	
19	30	22	target	BEAR	bear	TRUE	
19	31	23	prime	BUTTERFLY	butterfly	TRUE	
19	32	23	target	HORNET	hornet	TRUE	
19	33	24	prime	AIRCRAFT	aircraft	TRUE	
19	34	24	target	FEATHER	feather	TRUE	
19	35	25	prime	DRILL	drill	TRUE	
19	36	25	target	HANDBAG	handbag	TRUE	
19	37	26	prime	TORSO	torso	TRUE	
19	38	26	target	CHICKEN	chicken	TRUE	
19	39	27	prime	PUZZLE	puzzle	TRUE	
19	40	27	target	KID	kid	TRUE	
19	41	28	prime	PAN	pan	TRUE	
19	42	28	target	RIVER	river	TRUE	
19	43	29	prime	TABLE	table	TRUE	
19	44	29	target	CHAIR	chair	TRUE	
19	45	30	target	SUPPORTER	supporter	TRUE	
19	46	31	prime	CART	cart	TRUE	
19	47	31	target	LADLE	laddle (sic)	FALSE	
19	48	32	prime	NERVE	nerve	TRUE	
19	49	32	target	TELEVISION	television	TRUE	
19	50	33	prime	JAR	jar	TRUE	
19	51	33	target	LID	lid	TRUE	
19	52	34	prime	LOFT	loft	TRUE	
19	53	34	target	COVER	cl-cover	FALSE	
19	54	35	prime	SAW	saw	TRUE	
19	55	35	target	RAG	rag	TRUE	
19	56	36	prime	CAR	car	TRUE	
19	57	36	target	RAMP	ramp	TRUE	
19	58	37	prime	SAXOPHONE	saxophone	TRUE	
19	59	37	target	PILLAR	pillar	TRUE	
19	60	38	prime	FORT	fort	TRUE	
19	61	38	target	WALL	wall	TRUE	
19	62	39	prime	CANOE	canoe	TRUE	
19	63	39	target	FLAG	flag	TRUE	
19	64	40	prime	GARLIC	garlic	TRUE	
19	65	40	target	BOULDER	boulder	TRUE	
19	66	41	prime	KIWI	kiwi	TRUE	
19	67	41	target	PEACH	peach	TRUE	
19	68	42	prime	RIFLE	rifle	TRUE	
19	69	42	target	TARGET	target	TRUE	
19	70	43	prime	SPATULA	spatula	TRUE	
19	71	43	target	STRAINER	strainer	TRUE	
19	72	44	prime	MOTORCYCLE	motorcycle	TRUE	
19	73	44	target	BUS	bus	TRUE	
19	74	45	prime	RESORT	resort	TRUE	
19	75	45	target	GARDEN	garden	TRUE	
19	76	46	prime	STORM	storm	TRUE	
19	77	46	target	ATHLETE	athlete	TRUE	
19	78	47	prime	BANANA	banana	TRUE	
19	79	47	target	SUNDAE	sundae	TRUE	
19	80	48	prime	STATE	state	TRUE	
19	81	48	target	RAVEN	raven	TRUE	
19	82	49	prime	DORM	dorm	TRUE	
19	83	49	target	CONDO	condo	TRUE	
19	84	50	prime	VAN	van	TRUE	
19	85	50	target	TRAILER	trailer	TRUE	
19	86	51	prime	LAYER	layer	TRUE	
19	87	51	target	TRAIL	tail	FALSE	
19	88	52	prime	ASYLUM	asylum	TRUE	
19	89	52	target	BOWL	bowl	TRUE	
19	90	53	prime	DEAL	deal	TRUE	
19	91	53	target	PAGE	page	TRUE	
19	92	54	prime	ENGINEER	engineer	TRUE	
19	93	54	target	TIGER	tiger	TRUE	
19	94	55	prime	SHOWTIME	showtime	TRUE	
19	95	55	target	BOOK	book	TRUE	
19	96	56	prime	CRUISE	cruise	TRUE	
19	97	56	target	SHARPENER	sharpener	TRUE	
19	98	57	prime	TEST	test	TRUE	
19	99	57	target	LIMB	lllimb	FALSE	
19	100	58	prime	DRUM	drum	TRUE	
19	101	58	target	NOZZLE	nozzle	TRUE	
19	102	59	prime	MARATHON	marathon	TRUE	
19	103	59	target	CLASSROOM	classroom	TRUE	
19	104	60	prime	DIRECTOR	director	TRUE	
19	105	60	target	NOVEL	novel	TRUE	
19	106	61	prime	WOLF	wolf	TRUE	
19	107	61	target	POLE	pole	TRUE	
19	108	62	prime	BLUEPRINT	blueprint	TRUE	
19	109	62	target	DRAWING	drawing	TRUE	
19	110	63	prime	CHURCH	church	TRUE	
19	111	63	target	CROSS	cross	TRUE	
19	112	64	prime	BICYCLE	bicycle	TRUE	
19	113	64	target	TIRE	tire	TRUE	
19	114	65	prime	SHIRT	shirt	TRUE	
19	115	65	target	CLUB	club	TRUE	
19	116	66	prime	CAMERA	camera	TRUE	
19	117	66	target	MANUAL	manual	TRUE	
19	118	67	prime	CHAIN	chain	TRUE	
19	119	67	target	SIGN	sign	TRUE	
19	120	68	prime	FUTON	futon	TRUE	
19	121	68	target	RADIATOR	radiator	TRUE	
19	122	69	prime	DOORSTEP	doorstep	TRUE	
19	123	69	target	FARM	farm	TRUE	
19	124	70	prime	STATUE	statue	TRUE	
19	125	70	target	SANDWICH	sandwich	TRUE	
19	126	71	prime	WINDOW	window	TRUE	
19	127	71	target	CURTAIN	curtain	TRUE	
19	128	72	prime	MONK	monk	TRUE	
19	129	72	target	CARPENTER	carpenter	TRUE	
19	130	73	prime	BURGER	burger	TRUE	
19	131	73	target	NAIL	nail	TRUE	
19	132	74	prime	PORT	port	TRUE	
19	133	74	target	DOLL	doll	TRUE	
19	134	75	prime	DRESSER	dresser	TRUE	
19	135	75	target	RUG	rug	TRUE	
19	136	76	prime	HYDRANT	hydrant	TRUE	
19	137	76	target	REFLECTOR	reflector	TRUE	
19	138	77	prime	MECHANISM	mechanism	TRUE	
19	139	77	target	CHAPEL	chapel	TRUE	
19	140	78	prime	DRUG	drug	TRUE	
19	141	78	target	CANDLE	candle	TRUE	
19	142	79	prime	TRAINER	trainer	TRUE	
19	143	79	target	ACTOR	actor	TRUE	
20	1	8	prime	FESTIVAL	festival	TRUE	
20	2	8	target	ALBUM	album	TRUE	
20	3	9	prime	DRUM	drum	TRUE	
20	4	9	target	HELMET	helmet	TRUE	
20	5	10	prime	HOTEL	hotel	TRUE	
20	6	10	target	BARREL	barrel	TRUE	
20	7	11	prime	MARATHON	marathon	TRUE	
20	8	11	target	CLOSET	closet	TRUE	
20	9	12	prime	CONQUEROR	conqueror	TRUE	
20	10	12	target	SENATOR	senator	TRUE	
20	11	13	prime	DIRECTOR	director	TRUE	
20	12	13	target	NECKLACE	necklace	TRUE	
20	13	14	prime	JAR	jar	TRUE	
20	14	14	target	BAGEL	bagel	TRUE	
20	15	15	prime	ENGINEER	engineer	TRUE	
20	16	15	target	TURTLE	turtle	TRUE	
20	17	16	prime	SAW	saw	TRUE	
20	18	16	target	WRENCH	wrench	TRUE	
20	19	17	prime	GARLIC	garlic	TRUE	
20	20	17	target	BUCKET	bucket	TRUE	
20	21	18	prime	MONK	monk	TRUE	
20	22	18	target	CARDINAL	cardinal	TRUE	
20	23	19	prime	HYDRANT	hydrant	TRUE	
20	24	19	target	HOSE	hose	TRUE	
20	25	20	prime	BANANA	banana	TRUE	
20	26	20	target	PEEL	peel	TRUE	
20	27	21	prime	SPATULA	spatula	TRUE	
20	28	21	target	SANDWICH	sandwich	TRUE	
20	29	22	prime	AIRCRAFT	aircraft	TRUE	
20	30	22	target	DIAMOND	diamond	TRUE	
20	31	23	prime	NERVE	nerve	TRUE	
20	32	23	target	CUSHION	cushion	TRUE	
20	33	24	prime	MECHANISM	mechanism	TRUE	
20	34	24	target	CASTLE	castle	TRUE	
20	35	25	prime	WOLF	wolf	TRUE	
20	36	25	target	CUSHION	cushion	TRUE	
20	37	26	prime	ERASER	eraser	TRUE	
20	38	26	target	PEN	pen	TRUE	
20	39	27	prime	BUTTERFLY	butterfly	TRUE	
20	40	27	target	HAMSTER	hamster	TRUE	
20	41	28	prime	CHAIN	chain	TRUE	
20	42	28	target	SAW	saw	TRUE	
20	43	29	prime	STATUE	statue	TRUE	
20	44	29	target	SUNDAE	sundae	TRUE	
20	45	30	prime	LAYER	layer	TRUE	
20	46	30	target	CAMP	camp	TRUE	
20	47	31	prime	ATLAS	atlas	TRUE	
20	48	31	target	GLOBE	globe	TRUE	
20	49	32	prime	LOFT	loft	TRUE	
20	50	32	target	FLOWER	flower	TRUE	
20	51	33	prime	PAN	pan	TRUE	
20	52	33	target	FACTORY	factory	TRUE	
20	53	34	prime	ORCHESTRA	orchestra	TRUE	
20	54	34	target	ACTRESS	actress	TRUE	
20	55	35	prime	RESORT	resort	TRUE	
20	56	35	target	POOL	pool	TRUE	
20	57	36	prime	STORM	storm	TRUE	
20	58	36	target	TEENAGER	teenager	TRUE	
20	59	37	prime	ISLE	isle	TRUE	
20	60	37	target	GLOVE	glove	TRUE	
20	61	38	prime	CADDY	caddy	TRUE	
20	62	38	target	CELEBRITY	celebrity	TRUE	
20	63	39	prime	CAR	car	TRUE	
20	64	39	target	ROAD	road	TRUE	
20	65	40	prime	TORSO	torso	TRUE	
20	66	40	target	CHIPMUNK	chipmunk	TRUE	
20	67	41	prime	BLUEPRINT	blueprint	TRUE	
20	68	41	target	RULER	ruler	TRUE	
20	69	42	prime	TABLE	table	TRUE	
20	70	42	target	LAMP	lamp	TRUE	
20	71	43	prime	DRESSER	dresser	TRUE	
20	72	43	target	MIRROR	mirror	TRUE	
20	73	44	prime	STATE	state	TRUE	
20	74	44	target	RABBIT	rabbit	TRUE	
20	75	45	prime	PLAYPEN	playpen	TRUE	
20	76	45	target	SHOELACE	shoelace	TRUE	
20	77	46	prime	DRILL	dro (sic?)	FALSE	
20	78	46	target	HAMMER	hammer	TRUE	
20	79	47	prime	PORT	port	TRUE	
20	80	47	target	DESK	desk	TRUE	
20	81	48	prime	CANOE	canoe	TRUE	
20	82	48	target	OAR	oar	TRUE	
20	83	49	prime	CAMERA	camera	TRUE	
20	84	49	target	LENS	lens	TRUE	
20	85	50	prime	GAVEL	gavel	TRUE	
20	86	50	target	FERRY	ferry	TRUE	
20	87	51	prime	BICYCLE	bicycle	TRUE	
20	88	51	target	BASKET	basket	TRUE	
20	89	52	prime	BIKE	bike	TRUE	
20	90	52	target	TOWEL	towel	TRUE	
20	91	53	prime	SHIRT	shirt	TRUE	
20	92	53	target	CAN	can	TRUE	
20	93	54	prime	SHOWTIME	showtime	TRUE	
20	94	54	target	STRAP	strap	TRUE	
20	95	55	prime	CHURCH	church	TRUE	
20	96	55	target	DRIVEWAY	driveway	TRUE	
20	97	56	prime	FORT	fort	TRUE	
20	98	56	target	CLIFF	cliff	TRUE	
20	99	57	prime	DOORSTEP	doorstep	TRUE	
20	100	57	target	WALL	wow (sic)	FALSE	
20	101	58	prime	PUZZLE	puzzle	TRUE	
20	102	58	target	MILLIONAIRE	millionaire	TRUE	
20	103	59	prime	SAXOPHONE	saxophone	TRUE	
20	104	59	target	PIANO	piano	TRUE	
20	105	60	prime	VAN	van	TRUE	
20	106	60	target	TAXI	taxi	TRUE	
20	107	61	prime	ASYLUM	asylum	TRUE	
20	108	61	target	BOW	bow	TRUE	
20	109	62	prime	DEAL	deal	TRUE	
20	110	62	target	STACK	stack	TRUE	
20	111	63	prime	SINK	ink	FALSE	
20	112	63	target	FAUCET	faucet	TRUE	
20	113	64	prime	BURGER	burger	TRUE	
20	114	64	target	PEG	peg	TRUE	
20	115	65	prime	TEST	test	TRUE	
20	116	65	target	GATE	gate	TRUE	
20	117	66	prime	TENT	tent	TRUE	
20	118	66	target	CAVERN	cavern	TRUE	
20	119	67	prime	HARBOR	harbor	TRUE	
20	120	67	target	BEE	bee	TRUE	
20	121	68	prime	GUITAR	guitar	TRUE	
20	122	68	target	STRING	string	TRUE	
20	123	69	prime	WAITRESS	waitress	TRUE	
20	124	69	target	SENIOR	senior	TRUE	
20	125	70	prime	FUTON	futon	TRUE	
20	126	70	target	RECLINER	recliner	TRUE	
20	127	71	prime	CRUISE	cruise	TRUE	
20	128	71	target	ERASER	eraser	TRUE	
20	129	72	prime	KIWI	kiwi	TRUE	
20	130	72	target	PLANT	plant	TRUE	
20	131	73	prime	DORM	dorm	TRUE	
20	132	73	target	CAFE	café	FALSE	
20	133	74	prime	CART	cart	TRUE	
20	134	74	target	LEMON	lemon	TRUE	
20	135	75	prime	RIFLE	rifle	TRUE	
20	136	75	target	TRIGGER	trigger	TRUE	
20	137	76	prime	MOTORCYCLE	motorcycle	TRUE	
20	138	76	target	BENCH	bench	TRUE	
20	139	77	prime	WINDOW	window	TRUE	
20	140	77	target	PANE	pane	TRUE	
20	141	78	prime	TRAINER	trainer	TRUE	
20	142	78	target	BOXER	boxer	TRUE	
20	143	79	prime	DRUG	drug	TRUE	
20	144	79	target	FIGURINE	figurine	TRUE	
21	1	8	prime	LOTTERY	lottery	TRUE	
21	2	8	target	TIRE	tire	TRUE	
21	3	9	prime	MARATHON	marathon	TRUE	
21	4	9	target	BONE	bone	TRUE	
21	5	10	prime	TEST	test	TRUE	
21	6	10	target	FORT	fort	TRUE	
21	7	11	prime	COACH	coach	TRUE	
21	8	11	target	ATHLETE	athlete	TRUE	
21	9	12	prime	FORT	fort	TRUE	
21	10	12	target	CAVE	cave	TRUE	
21	11	13	prime	VASE	vase	TRUE	
21	12	13	target	COVER	cover	TRUE	
21	13	14	prime	FORTRESS	fortress	TRUE	
21	14	14	target	FARM	farm	TRUE	
21	15	15	prime	BOURBON	bourbon	TRUE	
21	16	15	target	ACTOR	actor	TRUE	
21	17	16	prime	SUCCESSOR	successor	TRUE	
21	18	16	target	PILLAR	pillar	TRUE	
21	19	17	prime	SHOWTIME	showtime	TRUE	
21	20	17	target	QUILT	quilt	TRUE	
21	21	18	prime	BANANA	banana	TRUE	
21	22	18	target	SANDWICH	sandwich	TRUE	
21	23	19	prime	SALT	salt	TRUE	
21	24	19	target	CABIN	cabin	TRUE	
21	25	20	prime	LAYER	layer	TRUE	
21	26	20	target	OAR	oar	TRUE	
21	27	21	prime	LOCKER	locker	TRUE	
21	28	21	target	PEDAL	pedal	TRUE	
21	29	22	prime	OBJECTIVE	objective	TRUE	
21	30	22	target	HORNET	hornet	TRUE	
21	31	23	prime	ATLAS	atlas	TRUE	
21	32	23	target	MAP	map	TRUE	
21	33	24	prime	SINK	sink	TRUE	
21	34	24	target	TILE	tie-tile(sic)	FALSE	
21	35	25	prime	MONASTERY	monastery	TRUE	
21	36	25	target	CHAPEL	chapel	TRUE	
21	37	26	prime	PORT	port	TRUE	
21	38	26	target	BULB	bulb	TRUE	
21	39	27	prime	TREASURER	treasurer	TRUE	
21	40	27	target	SUPPORTER	supporter	TRUE	
21	41	28	prime	FLIGHT	flight	TRUE	
21	42	28	target	CROSS	cross	TRUE	
21	43	29	prime	SPIDER	spider	TRUE	
21	44	29	target	BEAR	bear	TRUE	
21	45	30	prime	BUTLER	butler	TRUE	
21	46	30	target	KID	kid	TRUE	
21	47	31	prime	SHOVEL	shovel	TRUE	
21	48	31	target	BOULDER	boulder	TRUE	
21	49	32	prime	CAKE	cake	TRUE	
21	50	32	target	CANDLE	candle	TRUE	
21	51	33	prime	JAW	jaw	TRUE	
21	52	33	target	RAG	rag	TRUE	
21	53	34	prime	HOTEL	hotel	TRUE	
21	54	34	target	PATIO	patio	TRUE	
21	55	35	prime	ASYLUM	asylum	TRUE	
21	56	35	target	STRING	string	TRUE	
21	57	36	prime	PORCH	porch	TRUE	
21	58	36	target	HANDBAG	handbag	TRUE	
21	59	37	prime	SCAR	scar	TRUE	
21	60	37	target	CONDO	condo	TRUE	
21	61	38	prime	BIKE	bike	TRUE	
21	62	38	target	RACK	rack	TRUE	
21	63	39	prime	RAIL	rail	TRUE	
21	64	39	target	CARPENTER	carpenter	TRUE	
21	65	40	prime	TITAN	titan	TRUE	
21	66	40	target	RADIATOR	radiator	TRUE	
21	67	41	prime	PASSPORT	passport	TRUE	
21	68	41	target	DINER	diner	TRUE	
21	69	42	prime	CAR	car	TRUE	
21	70	42	target	BUMPER	bumper	TRUE	
21	71	43	prime	KAYAK	kayak	TRUE	
21	72	43	target	FLAGPOLE	flagpole	TRUE	
21	73	44	prime	NECKLACE	necklace	TRUE	
21	74	44	target	FEATHER	feather	TRUE	
21	75	45	prime	CHAIN	chain	TRUE	
21	76	45	target	LINK	link	TRUE	
21	77	46	prime	TENT	tent	TRUE	
21	78	46	target	POLE	pole	TRUE	
21	79	47	prime	WINDOW	window	TRUE	
21	80	47	target	PAINTING	painting	TRUE	
21	81	48	prime	MAGAZINE	magazine	TRUE	
21	82	48	target	NOVEL	novel	TRUE	
21	83	49	prime	SALMON	salmon	TRUE	
21	84	49	target	GARDEN	garden	TRUE	
21	85	50	prime	PLAYPEN	playpen	TRUE	
21	86	50	target	SKI	ski	TRUE	
21	87	51	prime	ROBIN	robin	TRUE	
21	88	51	target	CHICKEN	chicken	TRUE	
21	89	52	prime	NERVE	nerve	TRUE	
21	90	52	target	TREADMILL	treadmill	TRUE	
21	91	53	prime	MATADOR	matador	TRUE	
21	92	53	target	STRAINER	strainer	TRUE	
21	93	54	prime	BLUEPRINT	blueprint	TRUE	
21	94	54	target	BUILDING	building	TRUE	
21	95	55	prime	FORK	fork	TRUE	
21	96	55	target	LADLE	ladle	TRUE	
21	97	56	prime	MELON	melon	TRUE	
21	98	56	target	GOLFER	golfer	TRUE	
21	99	57	prime	RAKE	rake	TRUE	
21	100	57	target	GRAVE	grave	TRUE	
21	101	58	prime	HORSE	horse	TRUE	
21	102	58	target	RAVEN	raven	TRUE	
